2459853.50000 23.321
2459853.54167 23.321
2459853.58333 23.321
2459853.62500 23.321
2459853.66667 23.321
2459853.70833 23.321
2459853.75000 23.321
2459853.79167 23.321
2459853.83333 23.321
2459853.87500 23.321
2459854.50000 23.321
2459854.54167 23.321
2459854.58333 23.321
2459854.62500 23.321
2459854.66667 23.321
2459854.70833 23.321
2459854.75000 23.321
2459854.79167 23.321
2459854.83333 23.321
2459854.87500 23.321
2459855.50000 23.321
2459855.54167 23.321
2459855.58333 23.321
2459855.62500 23.321
2459856.50000 23.321
2459856.54167 23.321
2459856.58333 23.321
2459856.62500 23.321
2459856.66667 23.321
2459856.70833 23.321
2459856.75000 23.321
2459856.79167 23.321
2459856.83333 23.321
2459856.87500 23.321
2459857.50000 23.321
2459857.54167 23.321
2459857.58333 23.321
2459857.62500 23.321
2459857.66667 23.321
2459857.70833 23.321
2459857.75000 23.321
2459857.79167 23.321
2459857.83333 23.321
2459857.87500 23.321
2459858.50000 23.321
2459858.54167 23.321
2459858.58333 23.321
2459858.62500 23.321
2459858.66667 23.321
2459858.70833 23.321
2459858.75000 23.321
2459858.79167 23.321
2459858.83333 23.321
2459858.87500 23.321
2459859.50000 23.321
2459859.54167 23.321
2459859.58333 23.321
2459859.62500 23.321
2459859.66667 23.321
2459859.70833 23.321
2459859.75000 23.321
2459859.79167 23.321
2459859.83333 23.321
2459859.87500 23.321
2459860.50000 23.321
2459860.54167 23.321
2459860.58333 23.321
2459860.62500 23.321
2459860.66667 23.321
2459860.70833 23.321
2459860.75000 23.321
2459860.79167 23.321
2459860.83333 23.321
2459860.87500 23.321
2459861.50000 23.321
2459861.54167 23.321
2459861.58333 23.321
2459861.62500 23.321
2459861.66667 23.321
2459861.70833 23.321
2459861.75000 23.321
2459861.79167 23.321
2459861.83333 23.321
2459861.87500 23.321
2459862.50000 23.321
2459862.54167 23.321
2459862.58333 23.321
2459862.62500 23.321
2459862.66667 23.321
2459862.70833 23.321
2459862.75000 23.321
2459862.79167 23.321
2459862.83333 23.321
2459862.87500 23.321
2459863.50000 23.321
2459863.54167 23.321
2459863.58333 23.321
2459863.62500 23.321
2459863.66667 23.321
2459863.70833 23.321
2459863.75000 23.321
2459863.79167 23.321
2459863.83333 23.321
2459863.87500 23.321
2459864.50000 23.321
2459864.54167 23.321
2459864.58333 23.321
2459864.62500 23.321
2459864.66667 23.321
2459864.70833 23.321
2459864.75000 23.321
2459864.79167 23.321
2459864.83333 23.321
2459864.87500 23.321
2459865.52083 23.321
2459865.55903 23.321
2459865.60417 23.321
2459865.64583 23.321
2459865.68403 23.321
2459865.72917 23.321
2459865.77083 23.321
2459865.80903 23.321
2459865.85417 23.321
2459866.52083 23.321
2459866.55903 23.321
2459866.60417 23.321
2459866.64583 23.321
2459866.68403 23.321
2459866.72917 23.321
2459866.77083 23.321
2459866.80903 23.321
2459866.85417 23.321
2459867.52083 23.321
2459867.56250 23.321
2459867.60417 23.321
2459867.64583 23.321
2459867.68750 23.321
2459867.72917 23.321
2459867.77083 23.321
2459867.81250 23.321
2459867.85417 23.321
2459868.52083 23.321
2459868.56250 23.321
2459868.60417 23.321
2459868.64583 23.321
2459868.68750 23.321
2459868.72917 23.321
2459868.77083 23.321
2459868.81250 23.321
2459868.85417 23.321
2459869.51736 23.321
2459869.55903 23.321
2459869.60069 23.321
2459869.64236 23.321
2459869.68403 23.321
2459869.72569 23.321
2459869.76736 23.321
2459869.80903 23.321
2459869.85069 23.321
2459870.51736 23.321
2459870.55903 23.321
2459870.60069 23.321
2459870.64236 23.321
2459870.68403 23.321
2459870.72569 23.321
2459870.76736 23.321
2459870.80903 23.321
2459870.85069 23.321
2459871.51736 23.321
2459871.55903 23.321
2459871.60069 23.321
2459871.64236 23.321
2459871.68403 23.321
2459871.72569 23.321
2459871.76736 23.321
2459871.80903 23.321
2459871.85069 23.321
2459872.51736 23.321
2459872.55903 23.321
2459872.60069 23.321
2459872.64236 23.321
2459872.68403 23.321
2459872.72569 23.321
2459872.76736 23.321
2459872.80903 23.321
2459872.85069 23.321
2459873.51736 23.321
2459873.55903 23.321
2459873.60069 23.321
2459873.64236 23.321
2459873.68403 23.321
2459873.72569 23.321
2459873.76736 23.321
2459873.80903 23.321
2459873.85069 23.321
2459874.51736 23.321
2459874.55903 23.321
2459874.60069 23.321
2459874.64236 23.321
2459874.68403 23.321
2459874.72569 23.321
2459874.76736 23.321
2459874.80903 23.321
2459874.85069 23.321
2459875.51736 23.321
2459875.55903 23.321
2459875.60069 23.321
2459875.64236 23.321
2459875.68403 23.321
2459875.72569 23.321
2459875.76736 23.321
2459875.80903 23.321
2459875.85069 23.321
2459876.51736 23.321
2459876.55903 23.321
2459876.60069 23.321
2459876.64236 23.321
2459876.68403 23.321
2459876.72569 23.321
2459876.76736 23.321
2459876.80903 23.321
2459876.85069 23.321
2459877.51736 23.321
2459877.55903 23.321
2459877.60069 23.321
2459877.64236 23.321
2459877.68403 23.321
2459877.72569 23.321
2459877.76736 23.321
2459877.80903 23.321
2459877.85069 23.321
2459878.51736 23.321
2459878.55903 23.321
2459878.60069 23.321
2459878.64236 23.321
2459878.68403 23.321
2459878.72569 23.321
2459878.76736 23.321
2459878.80903 23.321
2459878.85069 23.321
2459879.52083 23.321
2459879.55903 23.321
2459879.60417 23.321
2459879.64583 23.321
2459879.68403 23.321
2459879.72917 23.321
2459879.77083 23.321
2459879.80903 23.321
2459879.85417 23.321
2459880.52083 23.321
2459880.55903 23.321
2459880.60417 23.321
2459880.64583 23.321
2459880.68403 23.321
2459880.72917 23.321
2459880.77083 23.321
2459880.80903 23.321
2459880.85417 23.321
2459882.51736 23.321
2459882.55903 23.321
2459882.60069 23.321
2459882.64236 23.321
2459882.68403 23.321
2459882.72569 23.321
2459882.76736 23.321
2459882.80903 23.321
2459882.85069 23.321
2459883.51736 23.321
2459883.55903 23.321
2459883.60069 23.321
2459883.64236 23.321
2459883.68403 23.321
2459883.72569 23.321
2459883.76736 23.321
2459883.80903 23.321
2459883.85069 23.321
2459887.51389 23.321
2459887.55555 23.321
2459887.60069 23.321
2459887.63889 23.321
2459887.68055 23.321
2459887.72569 23.321
2459887.76389 23.321
2459887.80555 23.321
2459887.85069 23.321
2459888.53472 23.321
2459888.57639 23.321
2459888.61805 23.321
2459888.65972 23.321
2459888.70139 23.321
2459888.74305 23.321
2459888.78472 23.321
2459888.82639 23.321
2459889.53472 23.321
2459889.57639 23.321
2459889.61805 23.321
2459889.65972 23.321
2459889.70139 23.321
2459889.74305 23.321
2459889.78472 23.321
2459889.82639 23.321
2459890.53472 23.321
2459890.57639 23.321
2459890.61805 23.321
2459890.65972 23.321
2459890.70139 23.321
2459891.53125 23.321
2459891.57291 23.321
2459891.61458 23.321
2459891.65625 23.321
2459891.69791 23.321
2459891.73958 23.321
2459891.78125 23.321
2459891.82291 23.321
2459892.53125 23.321
2459892.57291 23.321
2459892.61458 23.321
2459892.65625 23.321
2459892.69791 23.321
2459892.73958 23.321
2459892.78125 23.321
2459892.82291 23.321
2459893.52778 23.321
2459893.57291 23.321
2459893.61111 23.321
2459893.65278 23.321
2459893.69791 23.321
2459893.73611 23.321
2459893.77778 23.321
2459893.82291 23.321
2459894.52778 23.321
2459894.57291 23.321
2459894.61111 23.321
2459894.65278 23.321
2459894.69791 23.321
2459894.73611 23.321
2459894.77778 23.321
2459894.82291 23.321
2459895.52778 23.321
2459895.56944 23.321
2459895.61111 23.321
2459895.65278 23.321
2459895.69444 23.321
2459895.73611 23.321
2459895.77778 23.321
2459895.81944 23.321
2459896.52430 23.321
2459896.56597 23.321
