2459854.12500 23.306
2459857.00000 23.306
2459858.33333 23.306
2459859.37500 23.306
2459866.14583 23.306
2459867.27083 23.306
2459869.06250 23.306
2459874.05903 23.306
2459876.01736 23.306
2459877.26736 23.306
2459879.01736 23.306
2459884.10069 23.306
2459888.10069 23.306
2459893.15625 23.306
2459896.06944 23.306
2459902.21180 23.306
2459905.03819 23.306
2459906.20486 23.306
2459907.07986 23.306
2459909.12152 23.306
2459911.03125 23.306
2459912.15625 23.306
2459915.04861 23.306
2459916.13541 23.306
2459918.04514 23.306
2459920.25347 23.306
2459921.12847 23.306
2459922.04513 23.306
2459923.16666 23.306
2459926.10069 23.306
2459929.05555 23.306
2459932.21875 23.306
2459933.17708 23.306
2459934.17361 23.306
2459936.13194 23.306
2459937.04513 23.306
2459938.17013 23.306
2459939.06249 23.306
2459941.18749 23.306
2459944.10069 23.306
2459947.05555 23.306
2459948.09722 23.306
2459950.09374 23.306
2459951.04861 23.306
2459954.10763 23.306
2459955.06597 23.306
2459956.06249 23.306
2459959.14235 23.306
2459963.13888 23.306
2459965.13194 23.306
2459968.12847 23.306
2459971.10069 23.306
2459974.05902 23.306
2459976.05208 23.306
2459978.05208 23.306
2459979.04860 23.306
2459983.04166 23.306
2459985.03819 23.306
2459986.07638 23.306
2459987.07638 23.306
2459993.04513 23.306
2459995.04166 23.306
2459996.04166 23.306
2460067.40277 23.306
2460068.40276 23.306
2460072.41665 23.306
2460074.37499 23.306
2460075.41318 23.306
2460081.36457 23.306
2460083.40624 23.306
2460086.38193 23.306
2460101.38193 23.306
2460102.42360 23.306
2460103.29860 23.306
2460104.33679 23.306
2460111.32985 23.306
2460113.38887 23.306
2460114.34721 23.306
2460119.25346 23.306
2460121.33679 23.306
2460122.29512 23.306
2460123.37498 23.306
2460124.28818 23.306
2460125.32984 23.306
2460126.24651 23.306
2460127.39234 23.306
2460128.43054 23.306
2460129.38540 23.306
2460131.34373 23.306
2460138.24998 23.306
2460139.41665 23.306
2460142.26734 23.355
2460144.26387 23.355
2460149.25693 23.355
2460150.29512 23.355
2460151.20832 23.355
2460152.37498 23.355
2460153.29165 23.355
2460154.24998 23.355
2460159.13540 23.355
2460165.12845 23.355
2460166.12498 23.355
2460168.12151 23.355
2460176.31595 23.336
2460177.35762 23.336
2460178.37498 23.336
2460180.16317 23.336
2460181.07984 23.336
2460182.36804 23.336
2460183.40623 23.336
2460184.32290 23.336
2460185.40276 23.336
2460189.06248 23.336
