60501.38384 23.321
60501.38429 23.361
60507.39953 22.718
60507.39998 22.671
60507.40043 22.626
60507.40854 22.620
60507.40899 22.574
60507.40944 22.527
60507.41168 22.638
60831.43693 23.275
60831.43738 23.330
60843.40097 23.158
60843.40142 23.177
60843.41931 23.470
60843.41977 23.446
60843.42022 23.417
60876.42972 23.629
60876.43019 23.541
60876.43288 23.558
60882.41843 23.423
60882.41888 23.369
60905.34769 23.390
60905.34812 23.340
60905.34858 23.284
60905.34948 23.313
60920.24810 23.089
60920.24944 23.058
60947.17882 23.531
60947.17926 23.484
60947.17971 23.436
60974.13039 23.592
60974.13084 23.551
60974.13130 23.598
60974.13175 23.554
60974.17387 23.405
60974.17477 23.431
61236.40406 23.578
61236.40451 23.610
61236.40497 23.566
61247.43756 22.469
61304.27381 23.360
61304.27426 23.301
61304.27472 23.402
61304.27519 23.324
61304.27609 23.416
61327.10850 23.479
61328.20829 23.651
61328.21190 23.671
61359.12493 23.448
61362.16958 23.126
61362.17003 23.074
61362.17049 23.015
61387.04387 23.712
61387.04432 23.663
61387.06498 23.827
61387.06543 23.767
61387.06634 23.783
61387.06679 23.841
61611.38873 23.296
61611.38918 23.250
61611.39052 23.212
61611.39097 23.248
61611.39142 23.292
61611.39366 23.254
61611.39411 23.297
61648.23366 23.273
61648.23411 23.330
61648.23456 23.372
61685.09757 23.322
61685.09802 23.294
61685.09847 23.355
61732.14515 23.362
61732.14559 23.306
61732.14605 23.350
61947.39681 23.314
61947.42999 23.429
61947.43044 23.333
61947.43089 23.376
61947.43133 23.316
61947.43272 23.460
62010.31781 23.674
62010.31826 23.625
62010.31872 23.571
62010.32006 23.587
62010.32051 23.639
62036.28860 23.684
62036.28905 23.739
62038.15747 23.252
62308.41263 23.456
62308.41308 23.423
62308.41353 23.363
62320.34138 23.198
62320.34183 23.181
62320.34228 23.109
62358.38264 23.679
62358.38308 23.625
62359.33997 23.826
62359.34042 23.780
62359.34087 23.729
62359.34311 23.692
62381.21777 23.427
62388.29279 23.267
62388.29369 23.238
62419.21809 22.725
62419.21854 22.776
62419.22034 22.747
62419.22079 22.894
62436.03780 23.375
62442.11262 23.425
62442.11307 23.312
62442.11352 23.269
62511.04819 23.482
62675.23738 22.787
62683.35006 23.159
62683.35051 23.095
62683.35096 23.071
62683.35141 23.139
62683.37231 23.079
62704.17569 22.917
62704.17615 22.848
62704.17659 22.771
62704.18944 22.774
62707.27759 23.066
62707.27804 23.049
62707.27896 23.097
62707.27941 22.976
62763.27072 23.050
62763.27117 22.995
62763.30394 23.158
62763.30439 23.103
62763.30484 23.043
62766.18458 23.746
62766.18503 23.787
62791.32269 23.283
63044.40326 23.254
63044.40372 23.197
63044.40417 23.160
63044.40596 23.136
63044.40642 23.236
63044.43536 23.376
63044.44030 23.339
63063.19672 22.893
63063.19718 22.859
63063.19762 22.932
63091.42529 23.634
63091.42573 23.625
63092.37277 23.741
63092.37509 23.753
63092.37554 23.697
63092.37600 23.671
63092.37645 23.727
63092.37735 23.711
63092.37780 23.765
63150.22177 23.258
63154.19104 23.538
63154.19149 23.484
63159.10705 23.482
63159.10750 23.442
63159.14161 23.538
63159.14206 23.492
63159.14251 23.442
63387.31009 23.108
63387.31098 23.259
63387.31367 23.196
63387.31412 23.165
63387.31457 23.076
63387.31547 23.044
63387.31593 23.127
63429.38823 22.501
63429.38867 22.549
63429.38912 22.594
63429.39182 22.601
63429.39226 22.558
63429.39271 22.506
63429.39586 22.565
63456.15663 23.201
63469.07597 23.198
63469.07645 23.228
